posting_id,role_id,country_id,industry_id,posting_date,salary_usd_min,salary_usd_max,salary_usd_avg,is_remote,experience_years_req,posting_count
23631,70,51,1,2022-02-23,7551.53,12282.09,9798.29,False,2,25
23632,70,52,1,2022-02-18,7672.18,12165.09,9166.15,False,2,27
23633,70,53,16,2022-09-12,5796.69,8314.64,6941.36,False,2,28
23634,70,54,8,2022-01-13,17210.92,29690.51,22695.33,False,2,62
23635,70,55,13,2022-07-01,14630.91,21963.22,17105.85,False,3,71
23636,70,56,6,2022-10-25,8620.93,13948.77,11027.86,False,4,37
23637,70,57,19,2022-05-19,39415.86,67467.19,50364.26,False,5,123
23638,70,58,12,2022-11-14,64217.01,86743.11,75324.72,False,2,251
23639,70,59,14,2022-10-28,6301.84,10504.36,7882.03,False,4,32
23640,70,60,15,2022-08-05,8821.44,14989.3,11074.1,False,2,27
23641,71,1,14,2022-07-20,67826.31,108973.66,84659.97,False,4,386
23642,71,2,10,2022-07-12,51595.57,91583.2,66492.4,False,2,277
23643,71,3,8,2022-01-27,50846.06,84114.6,62967.6,False,2,294
23644,71,4,14,2022-08-14,54506.7,83985.98,72230.16,False,5,263
23645,71,5,20,2022-06-01,62096.94,90032.55,75862.66,False,3,209
23646,71,6,6,2022-02-11,60481.15,97614.59,76586.82,False,4,192
23647,71,7,11,2022-11-20,48886.53,74884.22,57703.58,False,5,253
23648,71,8,5,2022-06-08,65971.72,108405.7,81636.87,False,4,327
23649,71,9,3,2022-08-18,55277.83,94618.14,70133.52,False,2,211
23650,71,10,13,2022-04-05,50621.77,82233.82,67060.25,False,3,267
23651,71,11,8,2022-07-22,91695.82,120812.99,106452.97,False,3,247
23652,71,12,12,2022-07-09,60856.33,96735.78,71495.89,False,5,223
23653,71,13,13,2022-05-08,58984.46,90731.58,68714.09,False,3,264
23654,71,14,8,2022-02-15,69490.69,94611.6,83217.5,False,3,229
23655,71,15,1,2022-05-28,58193.77,90871.1,70263.95,False,3,204
23656,71,16,15,2022-03-16,58094.54,90480.63,70851.67,False,2,199
23657,71,17,3,2022-07-05,48091.9,72336.88,62439.4,False,4,197
23658,71,18,12,2022-10-09,53532.43,76649.75,64091.27,False,3,278
23659,71,19,2,2022-05-07,55831.42,89263.57,72447.94,False,4,240
23660,71,20,3,2022-09-26,46583.08,67215.65,53434.32,False,5,204
23661,71,21,12,2022-02-16,16960.5,23495.39,19840.4,False,2,60
23662,71,22,20,2022-05-16,23414.53,33030.93,28726.83,False,4,121
23663,71,23,1,2022-03-17,14803.22,22972.73,18187.42,False,3,77
23664,71,24,6,2022-12-20,14037.8,21429.76,17697.32,False,2,76
23665,71,25,20,2022-09-09,14920.15,23768.07,17971.6,False,3,59
23666,71,26,1,2022-09-05,7650.45,11236.44,9639.32,False,2,31
23667,71,27,13,2022-05-22,10248.91,17765.4,13104.03,False,3,29
23668,71,28,11,2022-09-23,10321.55,17654.14,13436.73,False,5,32
23669,71,29,2,2022-07-11,15913.6,23945.8,20890.86,False,2,83
23670,71,30,10,2022-05-01,13315.63,22214.5,16555.95,False,2,58
23671,71,31,9,2022-11-26,13906.19,21438.55,16593.91,False,5,42
23672,71,32,18,2022-08-04,14171.7,21270.57,17435.97,False,2,56
23673,71,33,4,2022-12-25,17904.15,30854.77,22802.34,False,4,87
23674,71,34,1,2022-05-25,23647.36,32206.12,28594.02,False,5,115
23675,71,35,6,2022-04-05,11056.62,17111.24,12785.98,False,4,51
23676,71,36,17,2022-03-13,7661.49,13193.7,9628.39,False,5,25
23677,71,37,9,2022-05-24,7289.05,11157.79,9061.9,False,2,30
23678,71,38,4,2022-03-19,11595.57,17024.97,14264.24,False,3,55
23679,71,39,20,2022-08-23,24827.84,42280.6,32612.82,False,2,95
23680,71,40,10,2022-09-28,28692.36,47496.92,34745.04,False,3,149
23681,71,41,9,2022-06-01,25260.29,35252.49,29004.06,False,4,60
23682,71,42,13,2022-04-17,23820.62,38017.29,29246.41,False,3,107
23683,71,43,14,2022-10-03,34042.1,47819.28,38793.45,False,5,136
23684,71,44,3,2022-08-18,36881.39,61128.8,44368.9,False,5,178
23685,71,45,2,2022-10-26,38522.38,67001.34,49387.12,False,4,199
23686,71,46,6,2022-02-01,27111.53,41645.52,32780.16,False,5,135
23687,71,47,15,2022-01-01,16028.41,25783.02,20284.77,False,2,97
23688,71,48,16,2022-06-10,41924.15,58734.94,48999.4,False,2,194
23689,71,49,20,2022-08-19,50050.71,77591.92,58519.57,False,4,205
23690,71,50,12,2022-06-16,45082.01,81139.69,59047.3,False,5,205
23691,71,51,20,2022-07-27,8464.62,12069.02,10087.07,False,2,34
23692,71,52,11,2022-12-17,6649.92,10529.82,8859.23,False,4,39
23693,71,53,17,2022-10-25,6365.89,9559.22,7287.46,False,2,19
23694,71,54,7,2022-06-16,17160.75,28051.94,21795.06,False,4,106
23695,71,55,6,2022-11-26,12819.92,18994.33,16614.96,False,3,64
23696,71,56,5,2022-02-08,10048.73,13763.59,11583.85,False,4,44
23697,71,57,14,2022-10-10,43825.23,68029.24,52333.35,False,4,142
23698,71,58,7,2022-09-04,59504.04,88563.52,73511.13,False,5,211
23699,71,59,11,2022-10-22,6003.8,9321.55,7595.32,False,2,31
23700,71,60,2,2022-03-28,8914.08,14373.35,10604.5,False,4,36
23701,72,1,7,2022-08-28,78301.84,112607.96,96082.16,False,5,306
23702,72,2,1,2022-05-23,57431.73,83718.31,71822.09,False,2,327
23703,72,3,18,2022-06-28,55154.62,89680.42,70010.1,False,3,281
23704,72,4,3,2022-05-01,56350.04,95524.06,70432.82,False,2,269
23705,72,5,13,2022-07-01,62199.01,92917.58,72604.62,False,3,175
23706,72,6,11,2022-11-03,55240.52,84857.65,70417.95,False,5,172
23707,72,7,6,2022-08-14,51448.7,80418.88,59640.75,False,5,263
23708,72,8,8,2022-06-16,57921.32,81038.2,69440.38,False,3,219
23709,72,9,14,2022-04-02,60537.27,99642.25,80371.88,False,3,209
23710,72,10,20,2022-01-01,63171.49,97207.55,82753.08,False,2,326
23711,72,11,14,2022-03-24,74913.83,109516.37,90722.85,False,4,292
23712,72,12,12,2022-08-05,64833.81,103177.56,77970.59,False,3,218
23713,72,13,3,2022-12-20,55243.03,80594.33,65850.0,False,4,244
23714,72,14,19,2022-05-27,59537.64,88639.61,72814.0,False,5,251
23715,72,15,7,2022-04-26,54779.15,92740.84,68713.34,False,5,264
23716,72,16,11,2022-12-20,59462.68,83776.87,72096.58,False,3,229
23717,72,17,16,2022-09-23,56564.68,87265.29,72441.85,False,5,191
23718,72,18,6,2022-11-16,57123.98,77338.48,68279.14,False,5,197
23719,72,19,9,2022-12-19,68183.54,112851.63,82770.3,False,2,229
23720,72,20,6,2022-05-23,50420.64,70345.8,57672.74,False,2,194
23721,72,21,11,2022-11-27,14123.58,20776.12,16257.83,False,3,62
23722,72,22,8,2022-01-18,24356.57,41553.55,30395.53,False,5,114
23723,72,23,7,2022-08-05,18557.49,25069.17,21828.3,False,3,75
23724,72,24,6,2022-09-23,14025.21,21168.63,16954.96,False,4,46
23725,72,25,9,2022-10-02,13328.31,17872.59,15698.32,False,5,62
23726,72,26,6,2022-08-24,7734.1,12663.54,10106.91,False,4,43
23727,72,27,12,2022-01-15,9379.51,13316.81,11614.48,False,2,48
23728,72,28,7,2022-12-12,11691.66,16610.23,14815.95,False,4,39
23729,72,29,2,2022-01-27,14560.57,21091.4,17872.81,False,3,73
23730,72,30,4,2022-12-18,14407.79,21755.91,17376.87,False,2,59
23731,72,31,5,2022-07-03,15195.06,24332.42,18185.58,False,3,70
23732,72,32,12,2022-06-26,14448.03,21250.1,18059.97,False,3,44
23733,72,33,10,2022-06-02,17349.3,26257.94,20753.58,False,2,49
23734,72,34,6,2022-10-25,22224.17,34231.7,28225.76,False,3,94
23735,72,35,7,2022-02-04,10557.47,17472.82,13010.69,False,4,61
23736,72,36,19,2022-10-09,8367.48,13549.46,10973.91,False,2,24
23737,72,37,18,2022-07-12,8020.25,12158.25,9538.41,False,2,42
23738,72,38,12,2022-04-12,12670.42,18841.05,15380.1,False,2,45
23739,72,39,14,2022-01-20,22648.33,31172.61,27476.89,False,4,89
23740,72,40,1,2022-09-11,30003.51,45756.63,38956.15,False,5,146
23741,72,41,2,2022-02-06,21362.95,30747.2,26138.0,False,2,99
23742,72,42,7,2022-11-09,26206.84,40375.61,31036.24,False,3,122
23743,72,43,1,2022-04-07,34331.48,53953.51,39871.02,False,5,146
23744,72,44,12,2022-11-11,34474.84,51837.05,41231.72,False,3,183
23745,72,45,10,2022-12-14,34728.0,54897.12,46107.43,False,5,119
23746,72,46,15,2022-12-17,28922.49,38506.26,32986.25,False,3,137
23747,72,47,7,2022-10-23,18917.98,24855.71,21849.4,False,2,59
23748,72,48,16,2022-08-10,38513.19,55684.89,44853.39,False,4,114
23749,72,49,20,2022-01-12,44994.9,77859.25,56848.37,False,2,143
23750,72,50,17,2022-07-11,54639.95,84917.09,70931.29,False,4,178
23751,72,51,15,2022-03-01,10026.63,14884.78,11490.79,False,4,48
23752,72,52,11,2022-08-16,7270.9,11981.87,8928.53,False,2,27
23753,72,53,16,2022-10-07,6156.1,9026.24,7336.6,False,4,30
23754,72,54,6,2022-07-22,21513.63,31819.63,25226.07,False,4,77
23755,72,55,1,2022-10-27,16928.17,22861.77,19398.15,False,5,69
23756,72,56,13,2022-12-08,8658.78,12834.26,11116.47,False,5,33
23757,72,57,19,2022-02-15,45101.9,69921.17,51676.34,False,2,189
23758,72,58,12,2022-05-23,52215.37,92526.22,67616.07,False,5,239
23759,72,59,3,2022-07-01,6637.39,10869.63,8469.72,False,5,31
23760,72,60,12,2022-01-22,9169.08,13716.1,11028.14,False,3,46
23761,73,1,8,2022-07-10,97143.1,142360.8,123754.25,False,8,341
23762,73,2,15,2022-06-22,94073.93,149315.96,109379.44,False,9,230
23763,73,3,15,2022-11-12,97899.18,147244.11,114452.72,False,10,180
23764,73,4,7,2022-02-06,75095.16,115355.53,88312.64,False,9,150
23765,73,5,18,2022-08-01,99894.95,152832.48,126246.94,False,6,309
23766,73,6,1,2022-06-14,86993.37,143171.73,106838.57,False,10,230
23767,73,7,18,2022-03-24,87894.83,135433.97,100505.74,False,7,269
23768,73,8,16,2022-07-18,99264.85,167594.32,122929.97,False,5,216
23769,73,9,19,2022-05-27,91449.37,160887.68,116755.05,False,9,204
23770,73,10,1,2022-07-15,89610.56,139494.68,106084.57,False,10,291
23771,73,11,3,2022-05-26,127590.15,210406.52,154374.33,False,6,285
23772,73,12,18,2022-01-23,77482.79,125545.0,93587.08,False,6,186
23773,73,13,7,2022-04-13,71862.86,102849.02,87130.3,False,10,232
23774,73,14,5,2022-11-11,95131.35,135948.49,108691.83,False,9,304
23775,73,15,18,2022-09-02,80322.17,127235.25,103178.7,False,6,354
23776,73,16,7,2022-11-09,97014.66,158172.47,116844.81,False,7,168
23777,73,17,10,2022-11-19,83538.9,126872.56,97379.34,False,7,226
23778,73,18,1,2022-12-04,92523.46,146747.75,106926.45,False,5,184
23779,73,19,13,2022-03-16,96042.08,164953.54,124903.93,False,9,170
23780,73,20,17,2022-04-02,74024.5,120235.5,97022.49,False,8,218
23781,73,21,18,2022-08-04,20156.82,31806.73,24051.83,False,5,66
23782,73,22,14,2022-01-02,30081.38,44541.02,38639.31,False,8,90
23783,73,23,1,2022-10-15,28552.89,37782.58,32811.75,False,6,68
23784,73,24,17,2022-08-14,21560.41,34280.17,24938.75,False,8,76
23785,73,25,11,2022-02-22,20048.75,29264.64,25739.51,False,9,48
23786,73,26,7,2022-12-25,11404.01,15939.0,13656.05,False,9,29
23787,73,27,4,2022-07-10,15350.41,25382.28,19174.42,False,7,28
23788,73,28,3,2022-07-04,17924.4,28568.42,22826.49,False,6,59
23789,73,29,8,2022-08-10,25057.0,40071.71,31178.6,False,6,67
23790,73,30,2,2022-09-03,19740.84,31231.34,25945.77,False,7,58
23791,73,31,11,2022-03-21,19658.2,30525.46,26122.61,False,5,44
23792,73,32,16,2022-06-22,18234.13,30872.24,22919.85,False,10,66
23793,73,33,12,2022-10-19,25040.31,35677.83,29280.49,False,7,78
23794,73,34,13,2022-04-17,32983.28,45628.18,40160.17,False,6,63
23795,73,35,8,2022-10-15,15633.33,24304.04,19727.29,False,6,64
23796,73,36,13,2022-06-18,11248.65,19388.6,14350.13,False,7,37
23797,73,37,14,2022-09-17,11347.23,17988.79,14914.36,False,6,32
23798,73,38,8,2022-08-03,19524.55,31412.18,22831.36,False,8,38
23799,73,39,13,2022-03-24,41779.62,58904.15,51575.0,False,7,93
23800,73,40,2,2022-11-08,43203.84,58043.3,51379.19,False,10,144
23801,73,41,16,2022-06-08,28257.9,45105.73,37196.61,False,5,111
23802,73,42,19,2022-08-04,33070.19,48973.6,38840.83,False,5,67
23803,73,43,17,2022-04-21,40501.07,56798.87,50238.13,False,7,134
23804,73,44,18,2022-04-04,51301.34,77832.31,67063.16,False,7,154
23805,73,45,20,2022-07-11,52206.19,75583.93,65636.68,False,6,124
23806,73,46,14,2022-12-15,39150.12,59967.42,47917.7,False,10,139
23807,73,47,5,2022-02-11,30312.41,46217.56,35519.82,False,9,101
23808,73,48,10,2022-10-19,58748.67,104799.28,78016.24,False,8,128
23809,73,49,12,2022-01-01,69481.08,103405.51,84100.36,False,9,197
23810,73,50,2,2022-11-26,71189.6,115433.32,90305.82,False,10,202
23811,73,51,1,2022-07-22,14971.57,23671.85,17885.7,False,10,45
23812,73,52,15,2022-07-03,12376.5,18663.43,15088.91,False,7,42
23813,73,53,5,2022-07-03,8547.15,11528.86,10069.55,False,9,16
23814,73,54,14,2022-05-04,29634.22,51064.81,38103.12,False,10,55
23815,73,55,18,2022-10-12,21305.52,33969.07,25213.39,False,6,47
23816,73,56,20,2022-12-04,12247.21,18002.62,15488.45,False,8,29
23817,73,57,9,2022-06-26,54569.33,91505.27,71646.02,False,7,201
23818,73,58,13,2022-10-09,78890.98,111583.26,93574.28,False,5,244
23819,73,59,13,2022-01-23,9431.71,16503.97,12407.22,False,9,22
23820,73,60,5,2022-04-11,15095.31,23887.09,19659.11,False,6,28
23821,74,1,18,2022-02-15,29052.81,46216.06,34465.3,False,0,204
23822,74,2,4,2022-08-02,26049.28,40718.63,29842.52,False,2,170
23823,74,3,6,2022-10-02,19533.65,35280.04,25795.07,False,2,173
23824,74,4,4,2022-07-07,20423.9,28073.28,23761.52,False,0,130
23825,74,5,13,2022-03-27,25313.7,40414.43,29973.19,False,0,157
23826,74,6,6,2022-10-17,20427.57,36104.39,26621.76,False,1,210
23827,74,7,19,2022-12-12,18147.44,25954.64,20654.62,False,1,196
23828,74,8,12,2022-05-16,20389.91,34833.29,26925.05,False,1,216
23829,74,9,10,2022-09-13,20777.64,31824.39,23701.81,False,0,233
23830,74,10,1,2022-08-12,20549.74,30634.69,25902.49,False,0,173
23831,74,11,14,2022-07-22,32228.02,45807.64,37657.43,False,2,217
23832,74,12,11,2022-01-13,18271.59,27831.16,23035.79,False,1,159
23833,74,13,9,2022-02-09,17823.01,26804.74,20821.72,False,2,145
23834,74,14,2,2022-01-13,22437.33,35447.57,29800.86,False,2,185
23835,74,15,1,2022-09-22,24471.33,34740.18,30146.57,False,1,216
23836,74,16,2,2022-07-20,19256.66,27671.24,22429.73,False,0,202
23837,74,17,19,2022-02-06,20471.45,33982.23,25432.48,False,0,130
23838,74,18,6,2022-05-03,20507.11,32979.57,26958.21,False,1,127
23839,74,19,2,2022-12-08,19905.38,29685.81,25267.04,False,1,203
23840,74,20,6,2022-08-16,17847.24,26375.31,20575.44,False,0,105
23841,74,21,18,2022-12-14,5299.96,7807.04,6823.17,False,2,49
23842,74,22,18,2022-02-05,8642.42,12200.09,10717.66,False,2,82
23843,74,23,15,2022-05-20,4932.25,8276.28,6449.26,False,2,45
23844,74,24,19,2022-08-27,5083.43,7808.17,6735.15,False,2,38
23845,74,25,10,2022-09-25,5427.88,8432.6,6542.84,False,0,44
23846,74,26,8,2022-04-17,2942.59,4275.66,3367.21,False,0,28
23847,74,27,7,2022-01-09,3691.43,5559.97,4747.38,False,1,37
23848,74,28,19,2022-11-16,4645.43,6155.31,5409.95,False,0,27
23849,74,29,20,2022-04-03,6249.52,8743.56,7467.29,False,2,63
23850,74,30,15,2022-12-01,5161.64,7119.06,6028.15,False,0,36
23851,74,31,13,2022-09-10,5457.04,7970.84,6430.82,False,2,40
23852,74,32,16,2022-01-22,4189.06,6499.58,5446.2,False,0,29
23853,74,33,9,2022-10-13,5895.51,8942.33,7763.46,False,2,48
23854,74,34,5,2022-03-02,7249.01,12242.2,9434.19,False,2,77
23855,74,35,16,2022-10-05,4942.91,6908.77,5643.54,False,2,47
23856,74,36,7,2022-05-12,2696.46,3951.46,3474.13,False,2,29
23857,74,37,3,2022-05-28,2515.35,4132.08,3196.19,False,0,18
23858,74,38,15,2022-05-04,4308.16,6414.38,5680.82,False,0,47
23859,74,39,4,2022-09-28,10693.23,15825.62,12192.78,False,2,66
23860,74,40,13,2022-07-20,10559.45,14499.28,12122.13,False,0,83
23861,74,41,3,2022-02-27,8768.07,13073.0,9975.8,False,2,48
23862,74,42,20,2022-12-20,8742.63,13779.42,10831.7,False,2,92
23863,74,43,14,2022-07-17,11859.94,19373.18,14718.09,False,0,115
23864,74,44,1,2022-09-17,11300.12,18577.83,13932.91,False,2,95
23865,74,45,7,2022-02-12,12078.7,18238.97,14049.83,False,1,119
23866,74,46,8,2022-09-05,8536.54,13852.23,10918.2,False,0,97
23867,74,47,18,2022-07-17,6512.23,9464.4,7632.17,False,2,49
23868,74,48,4,2022-12-15,15708.86,24370.34,17919.09,False,2,136
23869,74,49,13,2022-12-01,19592.69,26569.24,22517.12,False,2,149
23870,74,50,12,2022-06-11,18686.29,28475.14,22483.15,False,1,173
23871,74,51,13,2022-06-01,3270.98,5128.47,4198.75,False,1,20
23872,74,52,15,2022-03-05,2642.31,4154.53,3057.3,False,1,18
23873,74,53,16,2022-06-02,2179.67,3600.25,2753.08,False,1,16
23874,74,54,7,2022-12-28,6626.56,10909.84,8823.84,False,2,80
23875,74,55,15,2022-09-27,5628.59,8550.23,7176.83,False,2,61
23876,74,56,16,2022-07-10,3206.97,4852.69,3882.75,False,2,17
23877,74,57,8,2022-02-11,16508.91,23541.61,19321.06,False,2,117
23878,74,58,11,2022-02-11,21146.03,33315.52,24436.25,False,0,227
23879,74,59,5,2022-09-19,1934.95,3247.15,2456.63,False,0,20
23880,74,60,2,2022-02-16,3840.56,5806.17,4676.73,False,0,29
23881,75,1,17,2022-04-19,21187.33,37669.33,27353.43,False,1,196
23882,75,2,15,2022-11-19,23078.31,31896.12,27691.35,False,1,161
23883,75,3,2,2022-07-16,17573.44,27932.63,22946.13,False,2,125
23884,75,4,14,2022-12-07,19220.03,29580.03,23896.03,False,2,194
23885,75,5,13,2022-05-12,21729.38,34545.08,25282.87,False,1,129
23886,75,6,6,2022-06-26,21589.78,32778.02,25945.0,False,0,163
23887,75,7,3,2022-07-18,19217.26,28633.27,24139.94,False,2,192
23888,75,8,14,2022-03-07,20225.69,29488.46,25310.87,False,2,193
23889,75,9,3,2022-10-19,20630.17,29234.86,23980.85,False,0,207
23890,75,10,3,2022-01-28,21138.08,30151.28,26686.89,False,2,215
23891,75,11,4,2022-07-03,31309.34,49594.02,35960.41,False,1,322
23892,75,12,13,2022-06-25,23222.14,30835.05,27370.77,False,0,131
23893,75,13,1,2022-10-28,21709.22,28891.99,25436.47,False,2,141
23894,75,14,1,2022-11-17,22923.96,33556.35,27731.29,False,0,202
23895,75,15,3,2022-12-14,23490.77,37078.94,28946.07,False,1,182
23896,75,16,8,2022-07-11,18179.45,28486.78,23111.3,False,0,201
23897,75,17,16,2022-05-09,20700.96,30284.49,23935.44,False,1,160
23898,75,18,4,2022-04-12,20656.49,32988.97,25008.73,False,2,227
23899,75,19,11,2022-12-16,19540.91,35260.75,25909.67,False,0,174
23900,75,20,12,2022-01-13,19196.18,28004.77,22025.56,False,0,108
23901,75,21,14,2022-05-13,5022.94,8740.11,6627.69,False,0,40
23902,75,22,10,2022-02-25,6813.88,11488.63,8544.44,False,1,80
23903,75,23,2,2022-01-26,6401.0,8856.96,7436.06,False,0,47
23904,75,24,7,2022-03-15,5585.2,8200.91,7080.12,False,2,53
23905,75,25,4,2022-11-23,5118.22,7994.21,5965.16,False,0,29
23906,75,26,18,2022-06-09,2817.57,4639.08,3455.62,False,2,19
23907,75,27,7,2022-06-24,3117.43,4384.17,3887.04,False,2,31
23908,75,28,12,2022-10-08,4539.63,6829.13,5336.3,False,1,33
23909,75,29,19,2022-10-04,5044.41,8469.55,6398.88,False,0,62
23910,75,30,15,2022-04-16,4356.9,7221.56,5247.66,False,0,33
23911,75,31,13,2022-12-04,4818.85,7792.26,5782.72,False,1,27
23912,75,32,8,2022-07-05,4994.34,7303.37,6234.53,False,0,54
23913,75,33,14,2022-02-06,6959.63,9525.05,8495.06,False,0,42
23914,75,34,7,2022-05-23,7692.71,11240.32,9466.08,False,1,79
23915,75,35,7,2022-10-03,3997.34,5896.75,4741.86,False,0,36
23916,75,36,2,2022-06-02,2907.81,5027.93,3873.84,False,1,25
23917,75,37,17,2022-03-12,3202.06,5344.71,4041.62,False,2,23
23918,75,38,17,2022-01-11,3757.36,5700.11,4855.15,False,2,34
23919,75,39,10,2022-01-19,10089.76,16142.68,11989.75,False,0,80
23920,75,40,19,2022-03-07,9510.51,13769.29,11500.39,False,0,105
23921,75,41,19,2022-12-15,6984.1,11736.65,9116.96,False,0,69
23922,75,42,1,2022-06-07,7358.18,10692.29,9206.35,False,2,50
23923,75,43,7,2022-04-16,9793.72,16723.02,12688.28,False,2,97
23924,75,44,16,2022-07-07,11679.6,18060.86,13561.7,False,1,81
23925,75,45,15,2022-05-09,15667.05,24219.16,17911.44,False,2,98
23926,75,46,17,2022-04-13,8430.45,12016.93,10693.37,False,2,105
23927,75,47,8,2022-07-02,6934.2,10065.48,8681.11,False,1,55
23928,75,48,1,2022-01-06,15720.55,23411.28,18556.13,False,2,153
23929,75,49,4,2022-01-03,18367.13,27884.61,23495.76,False,1,181
23930,75,50,9,2022-01-10,18976.84,28897.28,22034.54,False,0,191
23931,75,51,6,2022-12-13,3370.22,5058.82,4033.0,False,2,28
23932,75,52,3,2022-03-10,2861.98,4101.71,3488.66,False,2,29
23933,75,53,10,2022-02-08,1913.43,2937.79,2481.47,False,0,12
23934,75,54,16,2022-06-06,7131.63,10944.09,9070.39,False,2,45
23935,75,55,2,2022-09-08,5719.98,8535.92,6629.71,False,1,49
23936,75,56,20,2022-01-19,2584.12,3879.44,3201.1,False,0,22
23937,75,57,16,2022-09-07,14589.85,20324.84,17073.64,False,2,98
23938,75,58,7,2022-11-26,20755.04,34352.9,25776.38,False,1,128
23939,75,59,20,2022-03-02,2314.92,3117.77,2742.06,False,2,24
23940,75,60,2,2022-05-01,3274.52,4565.8,3912.64,False,2,34
23941,76,1,12,2022-12-26,68849.35,111032.45,83423.53,False,3,278
23942,76,2,12,2022-08-03,58318.72,81517.08,69600.7,False,4,146
23943,76,3,20,2022-04-20,54002.97,80295.71,68535.4,False,3,250
23944,76,4,3,2022-10-05,52633.53,76826.46,62544.43,False,2,229
23945,76,5,4,2022-08-23,46299.61,73525.11,59946.04,False,5,204
23946,76,6,6,2022-07-08,59979.09,85812.24,71978.31,False,3,139
23947,76,7,2,2022-10-23,43381.53,68823.04,53667.65,False,4,145
23948,76,8,14,2022-11-14,49737.12,87510.07,66001.53,False,5,208
23949,76,9,9,2022-11-19,51442.0,85542.43,66735.04,False,4,228
23950,76,10,8,2022-08-04,61611.55,81922.08,72725.89,False,5,230
23951,76,11,6,2022-02-03,71234.08,96161.42,84943.47,False,5,334
23952,76,12,2,2022-09-10,55569.82,79086.78,66862.54,False,5,243
23953,76,13,12,2022-08-15,44949.97,75408.51,57010.12,False,3,239
23954,76,14,12,2022-07-27,55123.89,85228.78,64480.16,False,4,178
23955,76,15,4,2022-04-17,57006.08,84685.32,66225.51,False,5,153
23956,76,16,1,2022-05-01,53146.23,90937.96,68537.85,False,2,140
23957,76,17,13,2022-11-19,51754.24,88015.19,63986.41,False,3,183
23958,76,18,12,2022-11-06,52812.11,83015.61,61322.87,False,2,145
23959,76,19,17,2022-03-27,49318.37,79255.48,64708.98,False,5,256
23960,76,20,3,2022-07-13,45465.25,76772.13,55965.18,False,2,122
23961,76,21,16,2022-02-07,12156.23,18116.99,14446.06,False,2,54
23962,76,22,6,2022-04-19,18738.59,29132.4,24777.72,False,2,59
23963,76,23,6,2022-02-06,14846.3,21731.01,17680.8,False,2,40
23964,76,24,8,2022-07-24,15106.82,21330.89,17916.12,False,5,53
23965,76,25,18,2022-03-20,13700.53,20405.42,17384.83,False,4,36
23966,76,26,4,2022-04-26,8386.34,11803.65,9888.62,False,5,25
23967,76,27,1,2022-02-05,9895.45,14690.19,11852.71,False,3,24
23968,76,28,20,2022-01-05,10783.91,15370.23,12916.55,False,2,27
23969,76,29,12,2022-06-20,15369.12,25227.4,19333.62,False,5,68
23970,76,30,9,2022-07-06,10860.69,16150.26,12896.57,False,2,48
23971,76,31,13,2022-02-20,12352.84,21104.52,15498.07,False,2,44
23972,76,32,19,2022-07-04,11686.15,16852.88,13950.77,False,2,49
23973,76,33,12,2022-04-15,13939.85,21262.1,18146.36,False,3,65
23974,76,34,20,2022-04-03,18156.52,30964.21,23787.6,False,3,87
23975,76,35,20,2022-05-04,11718.88,20091.53,15027.37,False,3,36
23976,76,36,1,2022-05-04,7665.87,11117.74,9576.11,False,3,32
23977,76,37,2,2022-03-10,7184.64,11097.31,8484.91,False,3,25
23978,76,38,2,2022-08-07,10900.11,17936.89,13794.65,False,2,49
23979,76,39,2,2022-05-01,23534.25,33771.86,27892.29,False,4,89
23980,76,40,9,2022-11-28,30007.56,47109.87,37218.72,False,3,78
23981,76,41,12,2022-09-08,22462.74,31431.55,26278.19,False,4,52
23982,76,42,9,2022-10-13,24092.23,35599.95,28136.03,False,5,58
23983,76,43,8,2022-05-05,27888.86,40568.62,35158.84,False,2,92
23984,76,44,15,2022-06-19,35600.5,49164.67,42514.28,False,2,117
23985,76,45,15,2022-12-08,34409.06,58396.43,45573.35,False,4,149
23986,76,46,17,2022-04-11,23587.11,36430.78,30498.83,False,4,64
23987,76,47,7,2022-02-16,15192.9,23654.21,19491.71,False,3,55
23988,76,48,11,2022-11-18,37858.61,60121.53,44289.01,False,3,151
23989,76,49,11,2022-01-27,48953.26,82241.27,59864.22,False,3,118
23990,76,50,3,2022-06-12,46704.13,66769.25,55558.29,False,4,153
23991,76,51,5,2022-06-09,9580.14,14976.36,11432.14,False,4,35
23992,76,52,12,2022-08-28,6533.44,8641.83,7557.93,False,2,29
23993,76,53,7,2022-08-26,5650.84,7906.86,7049.57,False,5,19
23994,76,54,15,2022-05-10,18130.73,27515.95,22071.39,False,3,88
23995,76,55,13,2022-03-11,14412.18,18925.76,16845.62,False,2,33
23996,76,56,15,2022-07-11,7275.75,10052.46,8614.78,False,4,34
23997,76,57,4,2022-05-07,42034.23,58927.19,49744.24,False,4,150
23998,76,58,20,2022-07-17,52779.27,83417.12,61387.16,False,4,140
23999,76,59,6,2022-02-14,5742.68,9855.93,7512.65,False,2,18
24000,76,60,13,2022-04-18,10579.09,14896.25,12110.2,False,4,33
24001,77,1,17,2022-12-16,94255.13,134821.14,113420.06,False,9,244
24002,77,2,14,2022-01-15,89975.03,132307.86,103582.75,False,7,283
24003,77,3,7,2022-02-07,77078.48,114806.46,95853.0,False,7,230
24004,77,4,15,2022-08-11,82777.76,123554.37,95954.36,False,10,130
24005,77,5,4,2022-11-19,84031.75,121581.85,97757.87,False,5,240
24006,77,6,4,2022-03-05,76058.7,123893.34,99538.1,False,5,231
