disruption_id,role_id,industry_id,year,automation_risk_score,ai_replacement_index,future_safe_score
8403,61,1,2020,36.25,36.65,62.77
8404,61,1,2021,35.39,40.02,63.46
8405,61,1,2022,43.27,43.97,56.56
8406,61,1,2023,43.28,40.93,58.1
8407,61,1,2024,41.62,40.93,58.25
8408,61,2,2018,33.46,28.08,67.4
8409,61,2,2019,39.25,36.68,61.14
8410,61,2,2020,38.88,35.94,61.85
8411,61,2,2021,39.75,40.33,60.02
8412,61,2,2022,40.17,40.88,58.62
8413,61,2,2023,39.98,43.18,60.28
8414,61,2,2024,46.32,41.5,52.63
8415,61,3,2018,37.82,38.03,62.02
8416,61,3,2019,35.66,30.37,64.29
8417,61,3,2020,38.36,35.39,61.35
8418,61,3,2021,37.12,38.88,63.35
8419,61,3,2022,39.73,38.46,61.08
8420,61,3,2023,41.97,38.09,56.93
8421,61,3,2024,38.56,34.27,61.28
8422,61,4,2018,29.99,26.16,71.45
8423,61,4,2019,32.18,36.52,67.14
8424,61,4,2020,36.13,31.09,64.56
8425,61,4,2021,35.55,38.04,64.33
8426,61,4,2022,36.98,30.5,63.33
8427,61,4,2023,41.07,43.2,57.69
8428,61,4,2024,38.9,37.6,61.96
8429,61,5,2018,31.41,36.54,69.08
8430,61,5,2019,36.69,31.26,63.49
8431,61,5,2020,36.29,38.09,62.38
8432,61,5,2021,37.97,42.8,60.67
8433,61,5,2022,40.54,41.56,58.91
8434,61,5,2023,41.06,35.33,58.1
8435,61,5,2024,41.31,39.2,58.82
8436,61,6,2018,33.16,34.6,66.54
8437,61,6,2019,38.61,37.4,60.1
8438,61,6,2020,33.27,32.53,65.72
8439,61,6,2021,35.88,30.35,65.61
8440,61,6,2022,36.82,39.15,64.05
8441,61,6,2023,42.34,41.42,56.74
8442,61,6,2024,39.58,44.51,61.79
8443,61,7,2018,31.1,33.99,69.54
8444,61,7,2019,35.14,37.38,64.97
8445,61,7,2020,37.39,33.8,63.32
8446,61,7,2021,34.42,35.95,65.73
8447,61,7,2022,36.35,36.77,62.21
8448,61,7,2023,42.11,46.49,56.59
8449,61,7,2024,44.83,43.89,55.74
8450,61,8,2018,36.54,35.62,64.38
8451,61,8,2019,36.26,38.07,63.48
8452,61,8,2020,35.42,28.7,63.43
8453,61,8,2021,32.72,32.36,67.69
8454,61,8,2022,40.33,42.98,58.28
8455,61,8,2023,37.46,38.23,61.29
8456,61,8,2024,43.58,43.34,55.13
8457,61,9,2018,29.76,28.7,70.57
8458,61,9,2019,34.4,30.88,66.37
8459,61,9,2020,34.07,38.54,66.02
8460,61,9,2021,33.14,31.56,67.24
8461,61,9,2022,37.76,37.73,63.58
8462,61,9,2023,39.78,41.27,61.0
8463,61,9,2024,37.44,30.87,62.32
8464,61,10,2018,35.85,35.76,63.32
8465,61,10,2019,35.06,33.19,64.46
8466,61,10,2020,33.84,33.46,64.69
8467,61,10,2021,35.55,30.32,65.49
8468,61,10,2022,39.29,43.48,59.68
8469,61,10,2023,40.34,40.36,58.63
8470,61,10,2024,42.42,35.26,57.91
8471,61,11,2018,35.21,34.65,65.0
8472,61,11,2019,35.12,30.0,63.82
8473,61,11,2020,37.86,38.79,63.04
8474,61,11,2021,35.4,28.86,65.03
8475,61,11,2022,35.71,31.69,63.53
8476,61,11,2023,38.74,36.06,60.2
8477,61,11,2024,43.95,43.75,54.81
8478,61,12,2018,32.28,30.19,68.63
8479,61,12,2019,36.62,32.35,63.85
8480,61,12,2020,38.55,34.27,60.28
8481,61,12,2021,33.53,37.02,67.1
8482,61,12,2022,40.75,38.34,60.44
8483,61,12,2023,39.6,41.85,60.42
8484,61,12,2024,38.42,37.34,61.81
8485,61,13,2018,29.12,33.3,71.28
8486,61,13,2019,32.71,29.07,67.82
8487,61,13,2020,30.71,33.02,68.41
8488,61,13,2021,37.08,35.77,62.89
8489,61,13,2022,34.38,33.18,65.67
8490,61,13,2023,36.97,38.46,64.36
8491,61,13,2024,41.04,39.69,58.85
8492,61,14,2018,31.51,26.75,67.77
8493,61,14,2019,36.69,38.03,63.08
8494,61,14,2020,32.71,36.71,67.71
8495,61,14,2021,36.67,31.34,62.21
8496,61,14,2022,34.12,30.09,67.06
8497,61,14,2023,41.68,38.7,57.81
8498,61,14,2024,39.53,36.19,61.54
8499,61,15,2018,30.15,31.78,70.0
8500,61,15,2019,32.62,33.26,68.2
8501,61,15,2020,33.33,34.54,65.87
8502,61,15,2021,36.47,35.04,64.44
8503,61,15,2022,34.89,28.79,64.23
8504,61,15,2023,40.02,34.89,60.43
8505,61,15,2024,37.32,34.07,61.8
8506,61,16,2018,32.23,27.9,67.8
8507,61,16,2019,35.39,36.53,63.99
8508,61,16,2020,31.51,25.46,69.82
8509,61,16,2021,36.5,40.94,63.19
8510,61,16,2022,33.36,36.33,65.72
8511,61,16,2023,39.26,42.69,62.07
8512,61,16,2024,39.74,38.2,60.12
8513,61,17,2018,33.37,30.83,65.72
8514,61,17,2019,33.82,34.46,65.43
8515,61,17,2020,37.38,33.78,61.48
8516,61,17,2021,36.75,39.04,62.22
8517,61,17,2022,41.34,38.96,59.24
8518,61,17,2023,42.83,40.53,57.21
8519,61,17,2024,40.27,41.07,61.21
8520,61,18,2018,32.6,32.05,66.9
8521,61,18,2019,36.23,36.8,64.21
8522,61,18,2020,37.88,36.96,60.85
8523,61,18,2021,34.69,31.4,64.06
8524,61,18,2022,37.39,41.29,63.92
8525,61,18,2023,39.71,38.04,61.19
8526,61,18,2024,39.66,35.96,60.83
8527,61,19,2018,34.29,36.71,66.03
8528,61,19,2019,34.6,36.71,64.98
8529,61,19,2020,33.7,35.12,66.87
8530,61,19,2021,35.39,38.99,65.2
8531,61,19,2022,36.62,40.95,63.36
8532,61,19,2023,39.88,38.91,60.9
8533,61,19,2024,43.64,44.16,56.99
8534,61,20,2018,31.02,27.91,70.02
8535,61,20,2019,35.62,38.95,65.15
8536,61,20,2020,31.73,31.58,68.51
8537,61,20,2021,32.78,34.63,66.8
8538,61,20,2022,41.18,38.36,59.37
8539,61,20,2023,36.41,31.84,62.1
8540,61,20,2024,41.85,44.93,58.42
8541,62,1,2018,7.6,6.88,92.95
8542,62,1,2019,11.78,9.52,88.57
8543,62,1,2020,13.37,14.15,85.94
8544,62,1,2021,10.58,12.71,89.55
8545,62,1,2022,15.2,16.53,84.92
8546,62,1,2023,16.6,16.34,82.51
8547,62,1,2024,16.16,13.99,83.65
8548,62,2,2018,14.3,11.25,85.67
8549,62,2,2019,15.33,15.29,84.05
8550,62,2,2020,10.08,13.9,89.51
8551,62,2,2021,16.63,18.19,84.28
8552,62,2,2022,19.04,15.4,81.58
8553,62,2,2023,18.87,20.63,79.93
8554,62,2,2024,17.42,14.39,83.92
8555,62,3,2018,6.75,9.98,93.48
8556,62,3,2019,11.87,12.6,86.9
8557,62,3,2020,14.57,13.83,86.04
8558,62,3,2021,10.8,10.96,89.76
8559,62,3,2022,12.93,15.41,88.01
8560,62,3,2023,16.1,16.78,83.1
8561,62,3,2024,17.74,14.76,83.02
8562,62,4,2018,8.92,9.72,92.39
8563,62,4,2019,5.54,5.37,95.12
8564,62,4,2020,12.67,15.42,88.59
8565,62,4,2021,8.3,5.08,91.94
8566,62,4,2022,10.21,9.92,89.48
8567,62,4,2023,12.59,11.76,87.91
8568,62,4,2024,13.02,13.65,85.64
8569,62,5,2018,11.3,11.77,88.75
8570,62,5,2019,12.8,11.22,88.06
8571,62,5,2020,9.24,8.14,91.75
8572,62,5,2021,12.37,10.51,86.56
8573,62,5,2022,16.49,19.29,84.54
8574,62,5,2023,12.47,13.21,88.31
8575,62,5,2024,16.81,16.38,84.2
8576,62,6,2018,7.97,8.87,92.26
8577,62,6,2019,7.78,6.4,93.6
8578,62,6,2020,11.75,14.59,89.43
8579,62,6,2021,11.85,15.67,87.99
8580,62,6,2022,11.23,11.63,88.22
8581,62,6,2023,17.12,18.64,82.35
8582,62,6,2024,19.01,18.0,81.1
8583,62,7,2018,9.02,7.85,89.97
8584,62,7,2019,10.77,10.69,88.52
8585,62,7,2020,13.28,12.34,86.04
8586,62,7,2021,12.78,9.82,88.45
8587,62,7,2022,14.67,17.19,85.39
8588,62,7,2023,15.69,14.3,82.86
8589,62,7,2024,17.72,16.33,82.99
8590,62,8,2018,6.57,8.25,92.85
8591,62,8,2019,10.0,13.9,89.45
8592,62,8,2020,12.77,15.34,87.14
8593,62,8,2021,9.67,8.98,91.75
8594,62,8,2022,11.92,13.01,88.22
8595,62,8,2023,13.58,13.69,85.56
8596,62,8,2024,13.8,13.42,85.35
8597,62,9,2018,9.75,11.1,89.61
8598,62,9,2019,9.2,13.42,92.23
8599,62,9,2020,10.24,11.31,90.57
8600,62,9,2021,11.54,10.27,87.3
8601,62,9,2022,11.9,14.07,88.52
8602,62,9,2023,12.71,13.2,87.38
8603,62,9,2024,11.5,9.52,88.38
8604,62,10,2018,7.13,8.88,93.34
8605,62,10,2019,6.41,5.02,94.13
8606,62,10,2020,10.18,9.66,88.88
8607,62,10,2021,14.65,16.54,86.67
8608,62,10,2022,12.07,10.71,87.63
8609,62,10,2023,13.99,15.47,86.53
8610,62,10,2024,14.13,17.96,85.24
8611,62,11,2018,6.03,5.98,94.85
8612,62,11,2019,8.65,8.7,92.44
8613,62,11,2020,9.87,13.26,90.48
8614,62,11,2021,13.37,12.55,86.05
8615,62,11,2022,11.46,10.08,88.13
8616,62,11,2023,12.62,10.97,88.8
8617,62,11,2024,14.89,15.06,84.28
8618,62,12,2018,10.33,12.0,90.87
8619,62,12,2019,7.77,11.61,91.51
8620,62,12,2020,8.38,11.87,91.05
8621,62,12,2021,9.4,11.02,91.59
8622,62,12,2022,13.98,16.45,87.41
8623,62,12,2023,16.09,16.2,82.88
8624,62,12,2024,14.1,11.62,86.07
8625,62,13,2018,6.42,10.29,94.36
8626,62,13,2019,3.99,4.13,95.57
8627,62,13,2020,5.9,5.93,94.45
8628,62,13,2021,6.17,6.8,94.15
8629,62,13,2022,12.76,16.1,88.27
8630,62,13,2023,15.73,12.53,84.75
8631,62,13,2024,14.36,11.8,86.85
8632,62,14,2018,6.38,5.17,92.22
8633,62,14,2019,10.4,11.29,90.19
8634,62,14,2020,8.1,7.72,90.57
8635,62,14,2021,6.95,10.47,94.23
8636,62,14,2022,12.24,15.55,86.67
8637,62,14,2023,16.33,16.32,82.88
8638,62,14,2024,17.15,19.03,83.99
8639,62,15,2018,4.96,5.04,94.16
8640,62,15,2019,10.23,10.78,90.23
8641,62,15,2020,11.85,10.04,87.59
8642,62,15,2021,5.91,8.8,95.37
8643,62,15,2022,9.9,10.29,90.31
8644,62,15,2023,11.58,14.86,88.3
8645,62,15,2024,14.74,16.76,86.31
8646,62,16,2018,7.38,10.98,93.01
8647,62,16,2019,9.55,11.35,90.53
8648,62,16,2020,9.36,12.09,89.58
8649,62,16,2021,6.51,6.82,93.6
8650,62,16,2022,11.84,11.87,88.42
8651,62,16,2023,15.62,14.05,85.57
8652,62,16,2024,14.15,15.23,85.93
8653,62,17,2018,11.45,13.91,89.16
8654,62,17,2019,9.04,8.14,89.87
8655,62,17,2020,9.19,9.24,89.8
8656,62,17,2021,14.08,17.24,84.61
8657,62,17,2022,12.41,14.69,88.57
8658,62,17,2023,16.79,16.83,81.83
8659,62,17,2024,19.04,16.84,82.27
8660,62,18,2018,8.72,12.82,90.34
8661,62,18,2019,12.76,16.21,86.12
8662,62,18,2020,8.29,6.11,90.22
8663,62,18,2021,10.79,10.99,89.75
8664,62,18,2022,13.94,10.07,87.54
8665,62,18,2023,15.47,11.88,85.28
8666,62,18,2024,16.07,19.17,85.31
8667,62,19,2018,6.28,8.41,93.76
8668,62,19,2019,8.47,7.95,91.76
8669,62,19,2020,12.18,9.74,86.94
8670,62,19,2021,11.17,11.84,90.26
8671,62,19,2022,15.24,17.25,84.23
8672,62,19,2023,14.13,15.78,87.12
8673,62,19,2024,19.18,17.64,80.22
8674,62,20,2018,7.73,9.47,93.73
8675,62,20,2019,10.06,8.18,89.34
8676,62,20,2020,8.89,12.29,90.95
8677,62,20,2021,11.92,12.49,89.29
8678,62,20,2022,14.36,15.85,86.44
8679,62,20,2023,14.84,12.82,86.38
8680,62,20,2024,12.51,11.77,87.75
8681,63,1,2018,16.77,17.0,83.86
8682,63,1,2019,14.46,17.34,84.12
8683,63,1,2020,18.85,17.68,79.72
8684,63,1,2021,17.1,18.65,83.13
8685,63,1,2022,17.61,20.22,80.98
8686,63,1,2023,19.7,22.76,78.85
8687,63,1,2024,20.81,25.47,80.17
8688,63,2,2018,15.17,14.36,84.19
8689,63,2,2019,14.29,14.93,85.31
8690,63,2,2020,12.79,10.65,85.97
8691,63,2,2021,15.32,15.59,85.63
8692,63,2,2022,21.22,17.76,79.99
8693,63,2,2023,21.42,25.57,78.44
8694,63,2,2024,25.12,22.79,76.2
8695,63,3,2018,16.24,18.77,82.45
8696,63,3,2019,14.85,11.46,86.06
8697,63,3,2020,13.92,13.33,85.94
8698,63,3,2021,14.28,13.51,86.81
8699,63,3,2022,14.5,16.23,86.99
8700,63,3,2023,17.19,19.06,84.0
8701,63,3,2024,19.03,15.55,80.8
8702,63,4,2018,9.99,8.45,90.06
8703,63,4,2019,14.03,15.4,85.22
8704,63,4,2020,10.56,7.6,88.8
8705,63,4,2021,14.18,11.91,86.3
8706,63,4,2022,16.6,16.84,84.31
8707,63,4,2023,14.53,17.14,84.69
8708,63,4,2024,19.04,21.36,80.39
8709,63,5,2018,14.9,12.16,83.62
8710,63,5,2019,13.84,17.86,86.51
8711,63,5,2020,15.46,15.82,84.88
8712,63,5,2021,14.36,15.71,84.87
8713,63,5,2022,19.34,19.07,80.05
8714,63,5,2023,19.7,23.04,81.52
8715,63,5,2024,20.2,17.28,80.89
8716,63,6,2018,13.33,14.69,87.15
8717,63,6,2019,13.0,15.31,85.84
8718,63,6,2020,12.89,11.62,85.68
8719,63,6,2021,15.77,13.85,85.61
8720,63,6,2022,16.47,17.27,84.11
8721,63,6,2023,20.85,24.98,80.4
8722,63,6,2024,18.98,20.27,80.18
8723,63,7,2018,12.46,13.16,88.74
8724,63,7,2019,13.16,11.17,88.16
8725,63,7,2020,16.76,17.86,82.64
8726,63,7,2021,18.13,19.43,81.35
8727,63,7,2022,20.24,20.27,78.38
8728,63,7,2023,18.86,17.94,80.93
8729,63,7,2024,17.94,20.24,83.02
8730,63,8,2018,11.08,12.2,88.97
8731,63,8,2019,12.48,13.38,87.43
8732,63,8,2020,10.59,13.92,89.77
8733,63,8,2021,11.28,12.29,88.77
8734,63,8,2022,15.65,12.86,83.67
8735,63,8,2023,20.23,19.37,80.84
8736,63,8,2024,20.74,21.32,78.47
8737,63,9,2018,11.43,10.28,88.23
8738,63,9,2019,14.19,13.23,85.81
8739,63,9,2020,9.93,11.59,89.54
8740,63,9,2021,13.09,8.99,88.3
8741,63,9,2022,13.42,11.68,85.63
8742,63,9,2023,16.16,16.53,85.05
8743,63,9,2024,18.27,21.72,82.22
8744,63,10,2018,11.61,14.41,89.81
8745,63,10,2019,12.47,12.96,86.62
8746,63,10,2020,11.48,10.18,87.54
8747,63,10,2021,15.81,15.59,83.19
8748,63,10,2022,15.42,13.48,83.33
8749,63,10,2023,15.61,18.32,85.87
8750,63,10,2024,20.13,20.53,79.23
8751,63,11,2018,12.08,12.96,89.2
8752,63,11,2019,10.95,11.08,88.99
8753,63,11,2020,13.28,12.62,87.14
8754,63,11,2021,13.6,15.01,86.95
8755,63,11,2022,20.09,20.85,80.13
8756,63,11,2023,17.85,20.4,80.81
8757,63,11,2024,18.0,14.36,82.96
8758,63,12,2018,14.92,12.21,85.87
8759,63,12,2019,14.39,18.25,84.43
8760,63,12,2020,11.74,14.77,88.07
8761,63,12,2021,14.05,17.93,85.93
8762,63,12,2022,18.56,21.81,80.47
8763,63,12,2023,18.91,16.23,81.35
8764,63,12,2024,18.16,16.43,82.05
8765,63,13,2018,6.94,4.74,93.47
8766,63,13,2019,12.08,12.09,88.01
8767,63,13,2020,11.74,12.01,87.95
8768,63,13,2021,11.34,13.65,89.94
8769,63,13,2022,13.63,18.04,87.77
8770,63,13,2023,16.28,20.46,84.91
8771,63,13,2024,16.9,13.67,81.69
8772,63,14,2018,8.29,10.14,92.88
8773,63,14,2019,14.43,11.27,84.55
8774,63,14,2020,10.65,8.73,88.19
8775,63,14,2021,11.01,10.9,89.68
8776,63,14,2022,14.64,15.03,85.58
8777,63,14,2023,16.53,15.25,84.79
8778,63,14,2024,19.14,15.45,81.74
8779,63,15,2018,12.02,11.4,88.1
8780,63,15,2019,13.13,14.09,86.91
8781,63,15,2020,9.91,7.53,89.45
8782,63,15,2021,14.95,16.72,86.31
8783,63,15,2022,13.62,16.23,85.73
8784,63,15,2023,19.7,23.01,80.21
8785,63,15,2024,18.03,17.5,80.83
8786,63,16,2018,10.32,12.62,90.24
8787,63,16,2019,7.29,6.96,91.94
8788,63,16,2020,14.11,15.1,85.63
8789,63,16,2021,15.52,14.5,85.32
8790,63,16,2022,12.59,13.44,86.07
8791,63,16,2023,19.43,18.29,81.49
8792,63,16,2024,18.69,19.32,81.55
8793,63,17,2018,14.09,14.82,86.93
8794,63,17,2019,12.74,16.16,87.49
8795,63,17,2020,14.23,15.27,86.72
8796,63,17,2021,16.63,15.66,83.01
8797,63,17,2022,15.64,16.57,84.04
8798,63,17,2023,17.95,22.04,81.16
8799,63,17,2024,16.83,19.17,84.2
8800,63,18,2018,11.73,11.03,89.74
8801,63,18,2019,17.11,19.06,84.18
8802,63,18,2020,14.37,13.46,86.43
8803,63,18,2021,16.63,20.71,83.07
8804,63,18,2022,15.05,17.31,85.91
8805,63,18,2023,17.93,18.7,80.73
8806,63,18,2024,18.78,20.44,80.06
8807,63,19,2018,8.7,7.7,90.67
8808,63,19,2019,14.27,11.59,86.29
8809,63,19,2020,16.12,18.98,82.76
8810,63,19,2021,12.47,14.09,87.17
8811,63,19,2022,16.02,17.65,83.83
8812,63,19,2023,21.38,23.02,78.32
8813,63,19,2024,16.31,17.4,83.4
8814,63,20,2018,12.69,15.06,87.86
8815,63,20,2019,13.01,13.4,85.59
8816,63,20,2020,9.66,11.95,89.08
8817,63,20,2021,15.84,17.87,83.82
8818,63,20,2022,17.75,21.75,83.15
8819,63,20,2023,19.21,18.3,80.61
8820,63,20,2024,20.66,24.97,80.29
8821,64,1,2018,32.57,33.14,68.25
8822,64,1,2019,32.66,27.16,68.48
8823,64,1,2020,34.7,27.52,65.1
8824,64,1,2021,34.53,37.51,65.22
8825,64,1,2022,35.59,35.24,64.48
8826,64,1,2023,39.89,43.62,59.61
8827,64,1,2024,40.7,39.69,60.13
8828,64,2,2018,33.17,29.34,66.79
8829,64,2,2019,31.59,34.25,67.25
8830,64,2,2020,29.3,30.0,70.99
8831,64,2,2021,31.22,25.76,67.92
8832,64,2,2022,35.7,36.58,65.3
8833,64,2,2023,34.23,37.32,64.73
8834,64,2,2024,38.38,33.26,61.81
8835,64,3,2018,30.0,32.71,69.89
8836,64,3,2019,26.71,26.2,73.51
8837,64,3,2020,29.11,27.39,72.25
8838,64,3,2021,34.65,37.17,66.53
8839,64,3,2022,35.06,32.77,63.68
8840,64,3,2023,36.4,33.11,62.23
8841,64,3,2024,36.93,35.1,62.24
8842,64,4,2018,29.52,27.49,71.57
8843,64,4,2019,28.94,25.81,70.06
8844,64,4,2020,28.12,21.57,70.47
8845,64,4,2021,28.08,28.31,71.65
8846,64,4,2022,30.77,31.52,68.51
8847,64,4,2023,35.5,34.64,64.91
8848,64,4,2024,33.48,33.78,66.76
8849,64,5,2018,25.48,23.38,73.93
8850,64,5,2019,32.22,30.89,69.09
8851,64,5,2020,28.02,30.29,72.85
8852,64,5,2021,29.08,25.34,69.83
8853,64,5,2022,32.5,30.53,66.92
8854,64,5,2023,33.11,29.46,67.74
8855,64,5,2024,36.13,33.25,63.13
8856,64,6,2018,28.35,29.4,70.54
8857,64,6,2019,32.52,33.36,68.62
8858,64,6,2020,30.8,28.99,70.0
8859,64,6,2021,29.86,25.97,68.94
8860,64,6,2022,31.8,32.44,69.63
8861,64,6,2023,33.48,25.97,66.48
8862,64,6,2024,38.79,39.21,61.31
8863,64,7,2018,28.77,24.11,71.87
8864,64,7,2019,31.64,29.3,67.13
8865,64,7,2020,32.28,27.35,68.02
8866,64,7,2021,28.77,29.59,70.21
8867,64,7,2022,35.82,32.31,63.91
8868,64,7,2023,32.88,32.57,68.05
8869,64,7,2024,38.52,33.04,61.73
8870,64,8,2018,29.07,29.22,70.39
8871,64,8,2019,31.88,35.89,67.89
8872,64,8,2020,26.71,23.7,73.4
8873,64,8,2021,31.45,36.47,67.79
8874,64,8,2022,30.95,30.12,69.23
8875,64,8,2023,34.55,31.51,65.18
8876,64,8,2024,36.03,36.53,62.52
8877,64,9,2018,26.83,28.03,74.12
8878,64,9,2019,25.89,25.23,73.38
8879,64,9,2020,26.69,26.57,74.72
8880,64,9,2021,31.61,30.32,67.74
8881,64,9,2022,32.34,32.29,66.83
8882,64,9,2023,34.34,35.74,65.5
8883,64,9,2024,31.98,31.04,67.6
8884,64,10,2018,31.24,31.92,68.28
8885,64,10,2019,28.99,33.07,72.32
8886,64,10,2020,32.66,32.24,68.2
8887,64,10,2021,33.41,27.65,65.73
8888,64,10,2022,33.93,31.71,67.37
8889,64,10,2023,32.15,30.35,67.66
8890,64,10,2024,34.23,38.16,65.33
8891,64,11,2018,29.89,29.95,70.7
8892,64,11,2019,29.21,30.82,72.21
8893,64,11,2020,27.96,29.93,73.32
8894,64,11,2021,31.47,29.99,68.36
8895,64,11,2022,37.12,36.04,61.8
8896,64,11,2023,36.22,31.54,64.19
8897,64,11,2024,38.48,41.74,62.84
8898,64,12,2018,24.65,25.22,75.05
8899,64,12,2019,26.6,26.34,73.63
8900,64,12,2020,30.09,28.86,69.76
8901,64,12,2021,28.97,22.15,72.2
8902,64,12,2022,32.41,27.42,68.65
8903,64,12,2023,37.15,36.52,62.46
8904,64,12,2024,33.96,33.45,65.29
8905,64,13,2018,28.52,25.76,71.11
8906,64,13,2019,24.03,23.4,76.88
8907,64,13,2020,26.66,24.88,74.53
8908,64,13,2021,29.42,26.42,69.95
8909,64,13,2022,31.04,29.09,70.27
8910,64,13,2023,33.62,30.23,66.73
8911,64,13,2024,35.66,35.74,65.82
8912,64,14,2018,27.83,26.36,70.7
8913,64,14,2019,29.36,33.09,69.89
8914,64,14,2020,31.43,36.19,68.58
8915,64,14,2021,30.73,28.77,69.02
8916,64,14,2022,32.71,32.7,68.54
8917,64,14,2023,36.1,37.13,62.4
8918,64,14,2024,31.57,31.96,68.91
8919,64,15,2018,23.36,23.35,75.45
8920,64,15,2019,27.11,22.9,74.29
8921,64,15,2020,29.86,28.33,68.92
8922,64,15,2021,26.63,25.97,74.06
8923,64,15,2022,29.87,34.41,69.62
8924,64,15,2023,30.42,25.73,70.75
8925,64,15,2024,37.1,36.49,63.3
8926,64,16,2018,24.85,27.51,76.26
8927,64,16,2019,24.92,23.44,73.94
8928,64,16,2020,31.52,33.46,67.14
8929,64,16,2021,28.37,27.54,70.66
8930,64,16,2022,29.53,24.22,69.7
8931,64,16,2023,29.8,31.79,70.56
8932,64,16,2024,35.7,35.88,63.96
8933,64,17,2018,25.32,21.52,75.97
8934,64,17,2019,28.25,32.17,70.42
8935,64,17,2020,29.42,28.34,70.38
8936,64,17,2021,28.32,30.19,71.69
8937,64,17,2022,32.73,29.94,67.75
8938,64,17,2023,34.78,30.62,65.36
8939,64,17,2024,38.51,32.92,60.95
8940,64,18,2018,31.77,32.56,68.05
8941,64,18,2019,31.42,33.35,67.32
8942,64,18,2020,34.33,39.61,65.95
8943,64,18,2021,29.51,30.18,71.89
8944,64,18,2022,32.69,29.12,67.2
8945,64,18,2023,33.8,32.76,66.76
8946,64,18,2024,34.15,36.35,66.58
8947,64,19,2018,27.5,31.2,72.09
8948,64,19,2019,28.36,21.84,72.09
8949,64,19,2020,32.44,32.0,66.42
8950,64,19,2021,33.19,36.08,66.48
8951,64,19,2022,32.33,33.63,68.65
8952,64,19,2023,38.57,40.95,62.2
8953,64,19,2024,36.49,34.75,62.36
8954,64,20,2018,25.65,27.3,75.14
8955,64,20,2019,26.22,23.49,73.32
8956,64,20,2020,30.94,27.26,67.74
8957,64,20,2021,30.05,29.27,68.65
8958,64,20,2022,30.34,30.48,69.52
8959,64,20,2023,37.5,41.37,61.37
8960,64,20,2024,37.15,37.52,63.57
8961,65,1,2018,38.27,41.45,61.49
8962,65,1,2019,35.08,35.39,63.84
8963,65,1,2020,34.49,33.7,66.25
8964,65,1,2021,39.09,39.6,61.71
8965,65,1,2022,36.57,33.48,62.85
8966,65,1,2023,41.59,46.16,58.33
8967,65,1,2024,40.46,40.76,58.43
8968,65,2,2018,35.16,33.43,64.25
8969,65,2,2019,35.76,34.81,63.79
8970,65,2,2020,34.87,35.4,65.36
8971,65,2,2021,40.33,45.05,59.95
8972,65,2,2022,37.77,34.43,63.58
8973,65,2,2023,39.26,39.47,60.67
8974,65,2,2024,41.77,36.67,58.16
8975,65,3,2018,31.88,32.66,69.29
8976,65,3,2019,35.38,38.67,64.16
8977,65,3,2020,33.4,31.12,66.64
8978,65,3,2021,39.03,35.13,61.09
8979,65,3,2022,35.85,31.64,62.69
8980,65,3,2023,38.83,35.61,61.34
8981,65,3,2024,38.51,39.6,60.72
8982,65,4,2018,34.72,33.82,64.85
8983,65,4,2019,30.0,26.03,70.37
8984,65,4,2020,35.89,34.17,62.99
8985,65,4,2021,31.4,27.82,67.53
8986,65,4,2022,37.55,41.3,62.08
8987,65,4,2023,41.1,33.54,60.02
8988,65,4,2024,42.27,37.83,57.04
8989,65,5,2018,33.67,34.07,67.83
8990,65,5,2019,31.65,29.79,69.13
8991,65,5,2020,35.01,38.99,66.02
8992,65,5,2021,36.56,29.76,62.25
8993,65,5,2022,41.02,40.93,59.76
8994,65,5,2023,39.41,36.91,60.77
8995,65,5,2024,44.14,42.3,55.38
8996,65,6,2018,35.94,29.84,64.43
8997,65,6,2019,33.47,29.64,67.56
8998,65,6,2020,32.77,32.52,67.17
8999,65,6,2021,36.23,35.56,63.92
9000,65,6,2022,39.36,35.7,60.55
9001,65,6,2023,38.56,32.71,62.37
9002,65,6,2024,38.25,36.1,61.77
9003,65,7,2018,33.58,31.79,65.39
9004,65,7,2019,31.26,31.31,67.55
9005,65,7,2020,36.72,38.63,62.39
9006,65,7,2021,33.83,30.61,65.6
9007,65,7,2022,37.15,31.25,63.16
9008,65,7,2023,37.42,38.37,61.94
9009,65,7,2024,42.82,39.32,56.36
9010,65,8,2018,32.85,33.38,68.12
9011,65,8,2019,33.68,37.77,65.53
9012,65,8,2020,35.67,31.79,63.28
9013,65,8,2021,37.11,36.48,62.62
9014,65,8,2022,38.46,32.3,60.22
9015,65,8,2023,39.49,42.62,62.0
9016,65,8,2024,37.83,33.66,63.26
9017,65,9,2018,29.33,32.69,70.84
9018,65,9,2019,34.59,33.95,65.2
9019,65,9,2020,31.71,32.92,69.15
9020,65,9,2021,30.74,29.19,68.38
9021,65,9,2022,38.27,37.85,61.85
9022,65,9,2023,41.27,37.93,57.88
9023,65,9,2024,41.56,34.78,59.54
9024,65,10,2018,35.5,35.07,65.73
9025,65,10,2019,36.82,34.14,62.69
9026,65,10,2020,31.57,32.86,69.27
9027,65,10,2021,31.9,30.86,69.31
9028,65,10,2022,35.25,34.49,64.88
9029,65,10,2023,37.93,39.13,61.25
9030,65,10,2024,39.43,39.02,62.02
9031,65,11,2018,30.7,33.31,68.85
9032,65,11,2019,34.21,31.58,66.43
9033,65,11,2020,37.14,32.81,63.91
9034,65,11,2021,33.36,32.77,67.34
9035,65,11,2022,34.87,38.4,64.05
9036,65,11,2023,43.59,39.43,56.82
