trend_id,role_id,country_id,year,quarter,avg_salary_usd,salary_growth_pct,median_salary_usd
23772,57,36,2024,,4435.26,4.04,4222.62
23773,57,37,2018,,3910.41,,3604.09
23774,57,37,2019,,4013.81,2.64,3878.27
23775,57,37,2020,,4109.56,2.39,3829.25
23776,57,37,2021,,4351.79,5.89,4110.39
23777,57,37,2022,,4582.53,5.3,4205.02
23778,57,37,2023,,4990.56,8.9,4805.14
23779,57,37,2024,,5266.39,5.53,4923.75
23780,57,38,2018,,5237.3,,4939.91
23781,57,38,2019,,5502.09,5.06,5223.23
23782,57,38,2020,,5783.3,5.11,5558.49
23783,57,38,2021,,6204.82,7.29,5657.96
23784,57,38,2022,,6592.43,6.25,6303.77
23785,57,38,2023,,7147.87,8.43,6830.21
23786,57,38,2024,,7304.8,2.2,6774.61
23787,57,39,2018,,11726.56,,11148.62
23788,57,39,2019,,12178.94,3.86,11245.69
23789,57,39,2020,,12871.76,5.69,12089.12
23790,57,39,2021,,13710.31,6.51,12761.12
23791,57,39,2022,,14526.8,5.96,13226.79
23792,57,39,2023,,15131.81,4.16,14436.37
23793,57,39,2024,,16355.32,8.09,15836.57
23794,57,40,2018,,13536.56,,12522.84
23795,57,40,2019,,13972.32,3.22,13429.42
23796,57,40,2020,,14722.75,5.37,14218.09
23797,57,40,2021,,15412.38,4.68,14164.98
23798,57,40,2022,,16562.41,7.46,15309.66
23799,57,40,2023,,16966.58,2.44,15616.16
23800,57,40,2024,,17693.81,4.29,16345.36
23801,57,41,2018,,8630.91,,8269.41
23802,57,41,2019,,8908.31,3.21,8354.99
23803,57,41,2020,,9127.42,2.46,8750.83
23804,57,41,2021,,9981.12,9.35,9345.8
23805,57,41,2022,,10464.92,4.85,9572.45
23806,57,41,2023,,10842.05,3.6,10204.81
23807,57,41,2024,,11215.09,3.44,10281.68
23808,57,42,2018,,10427.02,,9695.6
23809,57,42,2019,,10741.53,3.02,10094.36
23810,57,42,2020,,11220.39,4.46,10501.2
23811,57,42,2021,,12285.82,9.5,11255.7
23812,57,42,2022,,12975.99,5.62,12498.58
23813,57,42,2023,,13267.6,2.25,12074.51
23814,57,42,2024,,14352.65,8.18,13834.45
23815,57,43,2018,,13187.83,,12148.38
23816,57,43,2019,,13800.04,4.64,12832.42
23817,57,43,2020,,14353.28,4.01,13691.77
23818,57,43,2021,,15079.34,5.06,14164.78
23819,57,43,2022,,16171.51,7.24,15649.93
23820,57,43,2023,,17223.73,6.51,16156.75
23821,57,43,2024,,17684.6,2.68,16870.76
23822,57,44,2018,,15562.32,,14918.29
23823,57,44,2019,,16169.5,3.9,15376.15
23824,57,44,2020,,16654.04,3.0,15474.71
23825,57,44,2021,,17762.28,6.65,16639.94
23826,57,44,2022,,18796.5,5.82,18199.4
23827,57,44,2023,,20189.48,7.41,18786.2
23828,57,44,2024,,21070.85,4.37,19921.11
23829,57,45,2018,,15996.79,,15335.26
23830,57,45,2019,,16889.28,5.58,15429.3
23831,57,45,2020,,17763.06,5.17,17034.54
23832,57,45,2021,,18683.15,5.18,17149.02
23833,57,45,2022,,20370.9,9.03,18821.39
23834,57,45,2023,,21035.36,3.26,19669.93
23835,57,45,2024,,21606.1,2.71,20139.34
23836,57,46,2018,,12156.14,,11291.05
23837,57,46,2019,,12558.37,3.31,11671.05
23838,57,46,2020,,12846.65,2.3,11809.32
23839,57,46,2021,,13840.92,7.74,13254.59
23840,57,46,2022,,15096.23,9.07,14587.53
23841,57,46,2023,,15923.92,5.48,15158.23
23842,57,46,2024,,16431.33,3.19,15290.0
23843,57,47,2018,,7278.67,,6716.06
23844,57,47,2019,,7686.6,5.6,7241.9
23845,57,47,2020,,8117.96,5.61,7584.66
23846,57,47,2021,,8871.15,9.28,8391.49
23847,57,47,2022,,9239.11,4.15,8763.71
23848,57,47,2023,,9704.81,5.04,8920.83
23849,57,47,2024,,10278.41,5.91,9474.06
23850,57,48,2018,,17132.98,,15758.05
23851,57,48,2019,,17599.28,2.72,16659.35
23852,57,48,2020,,18467.7,4.93,17794.37
23853,57,48,2021,,20202.82,9.4,19440.95
23854,57,48,2022,,21027.76,4.08,20186.03
23855,57,48,2023,,22583.39,7.4,20831.87
23856,57,48,2024,,23929.98,5.96,22061.94
23857,57,49,2018,,22710.25,,21507.11
23858,57,49,2019,,23480.09,3.39,21513.24
23859,57,49,2020,,24857.78,5.87,23610.7
23860,57,49,2021,,26520.88,6.69,24994.39
23861,57,49,2022,,29145.57,9.9,27137.88
23862,57,49,2023,,31691.99,8.74,29919.74
23863,57,49,2024,,34429.49,8.64,31410.35
23864,57,50,2018,,22010.68,,20519.59
23865,57,50,2019,,23147.36,5.16,22387.09
23866,57,50,2020,,24508.81,5.88,23708.38
23867,57,50,2021,,25924.43,5.78,23784.92
23868,57,50,2022,,28082.79,8.33,26504.92
23869,57,50,2023,,28990.38,3.23,26711.9
23870,57,50,2024,,30100.11,3.83,27839.18
23871,57,51,2018,,3764.67,,3578.51
23872,57,51,2019,,3892.29,3.39,3732.55
23873,57,51,2020,,4040.12,3.8,3900.22
23874,57,51,2021,,4321.02,6.95,4165.6
23875,57,51,2022,,4741.2,9.72,4578.08
23876,57,51,2023,,4988.71,5.22,4628.96
23877,57,51,2024,,5185.1,3.94,4860.03
23878,57,52,2018,,3363.99,,3170.66
23879,57,52,2019,,3470.99,3.18,3269.06
23880,57,52,2020,,3556.6,2.47,3382.4
23881,57,52,2021,,3819.1,7.38,3477.42
23882,57,52,2022,,3988.24,4.43,3849.99
23883,57,52,2023,,4073.89,2.15,3877.41
23884,57,52,2024,,4432.11,8.79,4184.13
23885,57,53,2018,,2463.42,,2262.57
23886,57,53,2019,,2552.41,3.61,2394.46
23887,57,53,2020,,2705.03,5.98,2533.72
23888,57,53,2021,,2961.1,9.47,2845.32
23889,57,53,2022,,3144.07,6.18,3019.66
23890,57,53,2023,,3268.56,3.96,3103.29
23891,57,53,2024,,3525.29,7.85,3309.81
23892,57,54,2018,,8189.61,,7856.82
23893,57,54,2019,,8538.88,4.26,7910.48
23894,57,54,2020,,8750.49,2.48,8211.98
23895,57,54,2021,,9165.78,4.75,8762.15
23896,57,54,2022,,9582.86,4.55,9078.12
23897,57,54,2023,,10275.99,7.23,9658.49
23898,57,54,2024,,11011.28,7.16,10373.02
23899,57,55,2018,,6743.73,,6515.82
23900,57,55,2019,,6961.66,3.23,6628.81
23901,57,55,2020,,7192.82,3.32,6762.52
23902,57,55,2021,,7828.36,8.84,7307.58
23903,57,55,2022,,8285.82,5.84,7957.15
23904,57,55,2023,,8765.9,5.79,8021.46
23905,57,55,2024,,9131.17,4.17,8481.1
23906,57,56,2018,,3743.37,,3582.19
23907,57,56,2019,,3947.03,5.44,3610.02
23908,57,56,2020,,4055.86,2.76,3769.96
23909,57,56,2021,,4255.5,4.92,4104.12
23910,57,56,2022,,4448.42,4.53,4267.33
23911,57,56,2023,,4837.36,8.74,4531.87
23912,57,56,2024,,4969.68,2.74,4529.73
23913,57,57,2018,,18237.73,,16744.1
23914,57,57,2019,,19172.52,5.13,18574.03
23915,57,57,2020,,19880.46,3.69,18650.76
23916,57,57,2021,,21702.84,9.17,20891.93
23917,57,57,2022,,23024.81,6.09,21843.65
23918,57,57,2023,,24792.55,7.68,23721.51
23919,57,57,2024,,25421.72,2.54,24651.7
23920,57,58,2018,,24177.07,,23131.61
23921,57,58,2019,,25379.02,4.97,23297.5
23922,57,58,2020,,26031.93,2.57,25220.36
23923,57,58,2021,,27942.2,7.34,26004.1
23924,57,58,2022,,30684.73,9.81,29744.44
23925,57,58,2023,,32360.52,5.46,30121.87
23926,57,58,2024,,33074.46,2.21,31786.2
23927,57,59,2018,,2817.33,,2688.85
23928,57,59,2019,,2907.93,3.22,2787.16
23929,57,59,2020,,3074.39,5.72,2929.0
23930,57,59,2021,,3258.91,6.0,3076.62
23931,57,59,2022,,3523.67,8.12,3314.35
23932,57,59,2023,,3810.79,8.15,3563.66
23933,57,59,2024,,3986.13,4.6,3698.16
23934,57,60,2018,,4291.89,,3925.21
23935,57,60,2019,,4389.26,2.27,4172.83
23936,57,60,2020,,4580.02,4.35,4239.11
23937,57,60,2021,,4964.92,8.4,4766.22
23938,57,60,2022,,5326.97,7.29,5082.14
23939,57,60,2023,,5595.88,5.05,5364.97
23940,57,60,2024,,5758.82,2.91,5523.81
23941,58,1,2018,,31805.78,,30388.0
23942,58,1,2019,,32836.97,3.24,31697.07
23943,58,1,2020,,33532.35,2.12,31216.06
23944,58,1,2021,,35914.67,7.1,34471.81
23945,58,1,2022,,38734.79,7.85,36193.64
23946,58,1,2023,,40424.66,4.36,37577.7
23947,58,1,2024,,42505.11,5.15,39555.77
23948,58,2,2018,,26824.98,,24511.0
23949,58,2,2019,,27410.83,2.18,26290.47
23950,58,2,2020,,28116.32,2.57,25654.99
23951,58,2,2021,,29371.58,4.46,27082.39
23952,58,2,2022,,32197.8,9.62,29561.57
23953,58,2,2023,,34295.82,6.52,32643.09
23954,58,2,2024,,35868.03,4.58,32955.55
23955,58,3,2018,,25781.73,,24500.61
23956,58,3,2019,,26927.97,4.45,25294.43
23957,58,3,2020,,28361.07,5.32,25944.15
23958,58,3,2021,,30198.7,6.48,28963.2
23959,58,3,2022,,32159.86,6.49,29392.68
23960,58,3,2023,,33569.87,4.38,31518.18
23961,58,3,2024,,34980.89,4.2,31923.31
23962,58,4,2018,,21669.0,,20443.5
23963,58,4,2019,,22225.83,2.57,20562.95
23964,58,4,2020,,22692.09,2.1,20741.36
23965,58,4,2021,,23915.26,5.39,22213.59
23966,58,4,2022,,26302.85,9.98,24698.76
23967,58,4,2023,,28583.42,8.67,27461.71
23968,58,4,2024,,30275.42,5.92,28644.04
23969,58,5,2018,,24452.26,,22593.3
23970,58,5,2019,,25054.2,2.46,23779.74
23971,58,5,2020,,26499.99,5.77,25674.77
23972,58,5,2021,,28838.76,8.83,26533.34
23973,58,5,2022,,31706.98,9.95,29797.74
23974,58,5,2023,,32822.56,3.52,31832.57
23975,58,5,2024,,34518.31,5.17,33411.82
23976,58,6,2018,,24830.99,,23040.2
23977,58,6,2019,,25718.35,3.57,24441.83
23978,58,6,2020,,26450.91,2.85,25554.93
23979,58,6,2021,,27562.57,4.2,25614.27
23980,58,6,2022,,28715.35,4.18,26547.82
23981,58,6,2023,,29681.44,3.36,28196.63
23982,58,6,2024,,31395.78,5.78,29079.85
23983,58,7,2018,,22340.15,,20392.33
23984,58,7,2019,,23111.57,3.45,21437.97
23985,58,7,2020,,24275.89,5.04,22158.61
23986,58,7,2021,,25982.41,7.03,24271.12
23987,58,7,2022,,28458.23,9.53,27517.76
23988,58,7,2023,,29440.03,3.45,27440.12
23989,58,7,2024,,30933.29,5.07,28871.3
23990,58,8,2018,,29952.12,,28766.78
23991,58,8,2019,,31327.56,4.59,30164.77
23992,58,8,2020,,32919.04,5.08,30073.09
23993,58,8,2021,,34346.18,4.34,32137.02
23994,58,8,2022,,37541.4,9.3,35539.79
23995,58,8,2023,,40462.8,7.78,37831.99
23996,58,8,2024,,41829.36,3.38,39550.1
23997,58,9,2018,,23851.39,,21814.16
23998,58,9,2019,,25194.52,5.63,23029.34
23999,58,9,2020,,26458.46,5.02,25627.85
24000,58,9,2021,,28344.15,7.13,25976.15
24001,58,9,2022,,29704.95,4.8,28480.05
24002,58,9,2023,,30568.83,2.91,28647.24
24003,58,9,2024,,31852.07,4.2,29853.27
24004,58,10,2018,,24398.63,,23068.44
24005,58,10,2019,,24965.94,2.33,23316.8
24006,58,10,2020,,25981.63,4.07,24242.82
24007,58,10,2021,,28553.63,9.9,26575.29
24008,58,10,2022,,29763.37,4.24,28804.49
24009,58,10,2023,,31726.86,6.6,30705.12
24010,58,10,2024,,32997.72,4.01,30190.97
24011,58,11,2018,,32464.29,,31037.96
24012,58,11,2019,,34272.27,5.57,32705.46
24013,58,11,2020,,36301.61,5.92,33060.0
24014,58,11,2021,,39437.69,8.64,36073.19
24015,58,11,2022,,41587.87,5.45,39023.47
24016,58,11,2023,,42642.05,2.53,40235.2
24017,58,11,2024,,44384.16,4.09,42524.45
24018,58,12,2018,,25338.33,,24029.61
24019,58,12,2019,,26347.67,3.98,24560.26
24020,58,12,2020,,27162.05,3.09,25573.24
24021,58,12,2021,,29258.35,7.72,26992.65
24022,58,12,2022,,30957.63,5.81,29071.07
24023,58,12,2023,,32857.14,6.14,31267.15
24024,58,12,2024,,34388.6,4.66,31975.79
24025,58,13,2018,,23091.81,,21568.97
24026,58,13,2019,,24232.08,4.94,22629.69
24027,58,13,2020,,24821.61,2.43,23539.82
24028,58,13,2021,,26672.21,7.46,25550.84
24029,58,13,2022,,27876.42,4.51,26014.87
24030,58,13,2023,,29093.9,4.37,27649.74
24031,58,13,2024,,30183.3,3.74,27806.67
24032,58,14,2018,,26065.78,,24469.21
24033,58,14,2019,,27366.23,4.99,26412.32
24034,58,14,2020,,28887.92,5.56,26675.05
24035,58,14,2021,,30784.77,6.57,29230.63
24036,58,14,2022,,32404.95,5.26,30470.12
24037,58,14,2023,,33428.55,3.16,30564.93
24038,58,14,2024,,35424.52,5.97,32769.54
24039,58,15,2018,,25991.34,,24208.07
24040,58,15,2019,,26642.91,2.51,25228.42
24041,58,15,2020,,27959.51,4.94,25600.93
24042,58,15,2021,,30055.01,7.49,28845.27
24043,58,15,2022,,32853.97,9.31,31717.77
24044,58,15,2023,,34626.11,5.39,31942.31
24045,58,15,2024,,37500.31,8.3,34169.24
24046,58,16,2018,,26503.42,,24511.2
24047,58,16,2019,,27045.53,2.05,25476.09
24048,58,16,2020,,28530.08,5.49,27288.84
24049,58,16,2021,,30348.14,6.37,28948.46
24050,58,16,2022,,33325.6,9.81,32139.78
24051,58,16,2023,,35897.41,7.72,33355.86
24052,58,16,2024,,38878.17,8.3,36005.94
24053,58,17,2018,,24735.25,,22692.83
24054,58,17,2019,,25258.57,2.12,24330.02
24055,58,17,2020,,26620.91,5.39,24735.26
24056,58,17,2021,,27944.35,4.97,26533.5
24057,58,17,2022,,29268.67,4.74,27334.86
24058,58,17,2023,,31403.62,7.29,29793.08
24059,58,17,2024,,33046.35,5.23,31791.8
24060,58,18,2018,,25169.09,,23989.51
24061,58,18,2019,,25800.69,2.51,24825.74
24062,58,18,2020,,26891.65,4.23,25293.49
24063,58,18,2021,,28381.28,5.54,27033.82
24064,58,18,2022,,30855.14,8.72,28162.85
24065,58,18,2023,,31584.86,2.36,30617.15
24066,58,18,2024,,32570.33,3.12,30216.04
24067,58,19,2018,,26485.0,,25033.47
24068,58,19,2019,,27863.77,5.21,25998.64
24069,58,19,2020,,29434.51,5.64,26935.88
24070,58,19,2021,,31253.7,6.18,29404.04
24071,58,19,2022,,33079.84,5.84,30908.06
24072,58,19,2023,,35206.51,6.43,33148.13
24073,58,19,2024,,36662.28,4.13,34527.91
24074,58,20,2018,,20081.18,,18298.72
24075,58,20,2019,,21130.57,5.23,19730.73
24076,58,20,2020,,21814.59,3.24,20477.5
24077,58,20,2021,,22962.76,5.26,22119.95
24078,58,20,2022,,24276.77,5.72,23165.4
24079,58,20,2023,,25362.71,4.47,23984.26
24080,58,20,2024,,27396.51,8.02,26424.02
24081,58,21,2018,,6508.17,,6016.15
24082,58,21,2019,,6650.7,2.19,6093.01
24083,58,21,2020,,6805.4,2.33,6449.78
24084,58,21,2021,,7417.43,8.99,7037.94
24085,58,21,2022,,8083.99,8.99,7820.11
24086,58,21,2023,,8380.17,3.66,7679.01
24087,58,21,2024,,8671.45,3.48,8358.37
24088,58,22,2018,,9056.65,,8479.83
24089,58,22,2019,,9262.68,2.27,8834.67
24090,58,22,2020,,9492.68,2.48,8784.38
24091,58,22,2021,,10147.35,6.9,9822.28
24092,58,22,2022,,10908.8,7.5,10339.53
24093,58,22,2023,,11450.7,4.97,11045.12
24094,58,22,2024,,12261.79,7.08,11162.98
24095,58,23,2018,,6834.49,,6508.14
24096,58,23,2019,,7005.6,2.5,6515.74
24097,58,23,2020,,7247.31,3.45,6979.23
24098,58,23,2021,,7803.91,7.68,7152.74
24099,58,23,2022,,8398.69,7.62,7967.65
24100,58,23,2023,,8912.07,6.11,8274.25
24101,58,23,2024,,9098.33,2.09,8452.66
24102,58,24,2018,,6554.17,,6127.01
24103,58,24,2019,,6784.58,3.52,6204.68
24104,58,24,2020,,6996.75,3.13,6590.36
24105,58,24,2021,,7554.07,7.97,7180.02
24106,58,24,2022,,8165.03,8.09,7815.22
24107,58,24,2023,,8688.71,6.41,8286.61
24108,58,24,2024,,9092.99,4.65,8738.59
24109,58,25,2018,,6006.6,,5715.54
24110,58,25,2019,,6277.75,4.51,6057.58
24111,58,25,2020,,6490.92,3.4,6096.64
24112,58,25,2021,,6924.47,6.68,6681.42
24113,58,25,2022,,7283.1,5.18,6730.91
24114,58,25,2023,,7677.42,5.41,7264.6
24115,58,25,2024,,7849.43,2.24,7497.07
24116,58,26,2018,,3840.92,,3565.65
24117,58,26,2019,,4000.32,4.15,3822.15
24118,58,26,2020,,4100.21,2.5,3808.49
24119,58,26,2021,,4340.97,5.87,4120.39
24120,58,26,2022,,4631.69,6.7,4305.61
24121,58,26,2023,,4846.12,4.63,4624.85
24122,58,26,2024,,5271.32,8.77,4961.67
24123,58,27,2018,,4460.57,,4222.6
24124,58,27,2019,,4715.66,5.72,4392.72
24125,58,27,2020,,4969.02,5.37,4630.39
24126,58,27,2021,,5459.07,9.86,5153.11
24127,58,27,2022,,5958.58,9.15,5744.76
24128,58,27,2023,,6494.6,9.0,6128.56
24129,58,27,2024,,6819.69,5.01,6494.54
24130,58,28,2018,,5215.06,,4855.04
24131,58,28,2019,,5360.76,2.79,4911.03
24132,58,28,2020,,5557.6,3.67,5361.53
24133,58,28,2021,,5909.06,6.32,5591.66
24134,58,28,2022,,6368.75,7.78,6094.91
24135,58,28,2023,,6918.06,8.63,6497.65
24136,58,28,2024,,7098.09,2.6,6733.2
24137,58,29,2018,,6125.34,,5622.68
24138,58,29,2019,,6258.22,2.17,6044.2
24139,58,29,2020,,6480.56,3.55,6141.6
24140,58,29,2021,,7003.46,8.07,6732.11
24141,58,29,2022,,7587.33,8.34,7213.05
24142,58,29,2023,,8044.73,6.03,7465.87
24143,58,29,2024,,8281.25,2.94,7668.7
24144,58,30,2018,,5370.69,,4942.78
24145,58,30,2019,,5624.68,4.73,5273.49
24146,58,30,2020,,5762.61,2.45,5413.71
24147,58,30,2021,,6033.45,4.7,5740.7
24148,58,30,2022,,6499.66,7.73,6035.1
24149,58,30,2023,,6839.3,5.23,6584.17
24150,58,30,2024,,7040.69,2.94,6412.64
24151,58,31,2018,,5867.32,,5436.94
24152,58,31,2019,,6030.13,2.77,5682.82
24153,58,31,2020,,6151.04,2.01,5767.31
24154,58,31,2021,,6613.13,7.51,6183.0
24155,58,31,2022,,6895.72,4.27,6278.53
24156,58,31,2023,,7252.88,5.18,6809.31
24157,58,31,2024,,7893.2,8.83,7332.59
24158,58,32,2018,,5735.75,,5549.07
24159,58,32,2019,,5935.54,3.48,5482.56
24160,58,32,2020,,6071.52,2.29,5525.47
24161,58,32,2021,,6522.05,7.42,5996.6
24162,58,32,2022,,7103.62,8.92,6768.38
24163,58,32,2023,,7721.33,8.7,7414.0
24164,58,32,2024,,8300.48,7.5,7892.41
24165,58,33,2018,,8155.04,,7773.77
24166,58,33,2019,,8339.13,2.26,7853.04
24167,58,33,2020,,8818.39,5.75,8051.04
24168,58,33,2021,,9186.71,4.18,8761.61
24169,58,33,2022,,9651.5,5.06,9034.8
24170,58,33,2023,,9925.89,2.84,9290.01
24171,58,33,2024,,10413.93,4.92,9528.01
24172,58,34,2018,,8790.56,,8147.65
24173,58,34,2019,,8973.27,2.08,8321.52
24174,58,34,2020,,9166.77,2.16,8378.1
24175,58,34,2021,,9648.02,5.25,8928.1
24176,58,34,2022,,10239.98,6.14,9882.69
24177,58,34,2023,,10992.68,7.35,10534.2
24178,58,34,2024,,11849.25,7.79,11347.56
24179,58,35,2018,,4813.16,,4423.74
24180,58,35,2019,,4966.57,3.19,4543.38
24181,58,35,2020,,5159.96,3.89,4877.05
24182,58,35,2021,,5507.57,6.74,5058.55
24183,58,35,2022,,5910.74,7.32,5485.11
24184,58,35,2023,,6093.88,3.1,5871.53
24185,58,35,2024,,6524.31,7.06,6032.3
24186,58,36,2018,,3708.25,,3443.11
24187,58,36,2019,,3842.21,3.61,3694.88
24188,58,36,2020,,4054.54,5.53,3705.14
24189,58,36,2021,,4303.28,6.13,3957.25
24190,58,36,2022,,4479.15,4.09,4172.94
24191,58,36,2023,,4690.37,4.72,4432.05
24192,58,36,2024,,4983.33,6.25,4776.1
24193,58,37,2018,,3813.39,,3644.46
24194,58,37,2019,,4037.64,5.88,3890.63
24195,58,37,2020,,4201.48,4.06,3970.94
24196,58,37,2021,,4402.37,4.78,4016.32
24197,58,37,2022,,4697.98,6.71,4419.96
24198,58,37,2023,,4861.19,3.47,4556.59
24199,58,37,2024,,5214.39,7.27,4892.24
24200,58,38,2018,,5374.62,,5135.73
24201,58,38,2019,,5647.72,5.08,5304.25
24202,58,38,2020,,5867.96,3.9,5428.74
24203,58,38,2021,,6145.98,4.74,5863.45
24204,58,38,2022,,6620.05,7.71,6107.44
24205,58,38,2023,,6932.45,4.72,6335.08
24206,58,38,2024,,7169.04,3.41,6566.37
24207,58,39,2018,,10487.67,,9947.26
24208,58,39,2019,,10972.78,4.63,10379.85
24209,58,39,2020,,11222.78,2.28,10324.55
24210,58,39,2021,,11947.17,6.45,11392.25
24211,58,39,2022,,12742.78,6.66,12299.44
24212,58,39,2023,,13784.9,8.18,12858.12
24213,58,39,2024,,14201.24,3.02,13186.92
24214,58,40,2018,,12689.27,,12188.33
24215,58,40,2019,,12995.53,2.41,12571.3
24216,58,40,2020,,13447.32,3.48,12972.11
24217,58,40,2021,,14287.9,6.25,13388.4
24218,58,40,2022,,15529.49,8.69,14249.25
24219,58,40,2023,,15940.17,2.64,15228.83
24220,58,40,2024,,17122.1,7.41,15723.58
24221,58,41,2018,,8706.26,,8355.32
24222,58,41,2019,,8988.48,3.24,8311.26
24223,58,41,2020,,9358.22,4.11,8931.35
24224,58,41,2021,,9993.74,6.79,9121.97
24225,58,41,2022,,10895.18,9.02,10353.95
24226,58,41,2023,,11573.71,6.23,10884.76
24227,58,41,2024,,11926.86,3.05,11385.61
24228,58,42,2018,,10174.34,,9635.25
24229,58,42,2019,,10479.63,3.0,9921.05
24230,58,42,2020,,10753.68,2.62,10128.63
24231,58,42,2021,,11470.12,6.66,10662.13
24232,58,42,2022,,12275.27,7.02,11402.03
24233,58,42,2023,,13109.91,6.8,11937.65
24234,58,42,2024,,14025.64,6.99,13559.52
24235,58,43,2018,,12656.18,,11711.61
24236,58,43,2019,,13085.97,3.4,12442.53
24237,58,43,2020,,13705.57,4.73,12979.71
24238,58,43,2021,,15015.68,9.56,14410.46
24239,58,43,2022,,16055.2,6.92,14627.49
24240,58,43,2023,,16788.39,4.57,16157.97
24241,58,43,2024,,17697.97,5.42,17159.51
24242,58,44,2018,,13491.93,,13036.83
24243,58,44,2019,,13833.81,2.53,12727.67
24244,58,44,2020,,14168.26,2.42,13703.52
24245,58,44,2021,,15211.06,7.36,13974.08
24246,58,44,2022,,16324.87,7.32,15387.82
24247,58,44,2023,,16931.7,3.72,15849.51
24248,58,44,2024,,17299.2,2.17,15942.26
24249,58,45,2018,,14847.42,,13752.49
24250,58,45,2019,,15728.45,5.93,14750.68
24251,58,45,2020,,16234.43,3.22,15079.45
24252,58,45,2021,,17042.76,4.98,16503.11
24253,58,45,2022,,18689.71,9.66,17923.82
24254,58,45,2023,,19256.37,3.03,18366.37
24255,58,45,2024,,19648.25,2.04,18774.59
24256,58,46,2018,,10889.83,,10213.42
24257,58,46,2019,,11304.78,3.81,10719.42
24258,58,46,2020,,11589.83,2.52,10698.13
24259,58,46,2021,,12237.57,5.59,11762.2
24260,58,46,2022,,12926.44,5.63,12531.65
24261,58,46,2023,,13197.54,2.1,12346.79
24262,58,46,2024,,13940.16,5.63,13162.68
24263,58,47,2018,,7447.95,,7057.99
24264,58,47,2019,,7685.77,3.19,7375.22
24265,58,47,2020,,8004.86,4.15,7304.53
24266,58,47,2021,,8518.71,6.42,8041.03
24267,58,47,2022,,8943.81,4.99,8496.96
24268,58,47,2023,,9264.79,3.59,8831.84
24269,58,47,2024,,9661.92,4.29,9139.42
24270,58,48,2018,,17271.23,,16188.11
24271,58,48,2019,,17645.28,2.17,16332.21
24272,58,48,2020,,18247.49,3.41,17299.57
24273,58,48,2021,,19134.45,4.86,17706.64
24274,58,48,2022,,20160.07,5.36,18941.25
24275,58,48,2023,,21728.54,7.78,20570.94
24276,58,48,2024,,22431.34,3.23,21508.37
24277,58,49,2018,,23858.75,,21874.62
24278,58,49,2019,,24788.39,3.9,23025.22
24279,58,49,2020,,25398.96,2.46,23297.13
24280,58,49,2021,,27253.74,7.3,25653.73
24281,58,49,2022,,28765.96,5.55,26629.06
24282,58,49,2023,,29945.54,4.1,28766.61
24283,58,49,2024,,31947.09,6.68,30773.87
24284,58,50,2018,,23737.88,,22082.96
24285,58,50,2019,,24772.46,4.36,23413.37
24286,58,50,2020,,26257.62,6.0,24196.95
24287,58,50,2021,,27348.82,4.16,25763.46
24288,58,50,2022,,29084.26,6.35,27095.09
24289,58,50,2023,,31520.42,8.38,30407.47
24290,58,50,2024,,32932.56,4.48,31427.4
24291,58,51,2018,,4076.72,,3794.47
24292,58,51,2019,,4187.12,2.71,3853.57
24293,58,51,2020,,4367.71,4.31,4058.74
24294,58,51,2021,,4659.07,6.67,4349.86
24295,58,51,2022,,4903.89,5.25,4708.97
24296,58,51,2023,,5096.46,3.93,4818.73
24297,58,51,2024,,5204.22,2.11,4814.4
24298,58,52,2018,,3352.25,,3103.01
24299,58,52,2019,,3470.08,3.51,3360.22
24300,58,52,2020,,3643.62,5.0,3353.92
24301,58,52,2021,,3911.24,7.34,3691.34
24302,58,52,2022,,4152.07,6.16,4013.07
24303,58,52,2023,,4320.86,4.07,3936.9
24304,58,52,2024,,4560.23,5.54,4421.49
24305,58,53,2018,,2492.81,,2314.93
24306,58,53,2019,,2543.36,2.03,2368.25
24307,58,53,2020,,2645.16,4.0,2541.69
24308,58,53,2021,,2825.14,6.8,2648.31
24309,58,53,2022,,3025.77,7.1,2768.53
24310,58,53,2023,,3249.69,7.4,3091.2
24311,58,53,2024,,3490.27,7.4,3239.93
24312,58,54,2018,,9122.53,,8838.83
24313,58,54,2019,,9538.56,4.56,8917.03
24314,58,54,2020,,10048.99,5.35,9639.17
24315,58,54,2021,,10943.86,8.91,10607.86
24316,58,54,2022,,11593.76,5.94,11176.64
24317,58,54,2023,,11882.95,2.49,10958.96
24318,58,54,2024,,12639.71,6.37,12226.36
24319,58,55,2018,,6816.69,,6607.86
24320,58,55,2019,,6983.24,2.44,6655.68
24321,58,55,2020,,7150.18,2.39,6917.77
24322,58,55,2021,,7747.54,8.35,7051.88
24323,58,55,2022,,8404.61,8.48,7832.62
24324,58,55,2023,,9055.76,7.75,8244.68
24325,58,55,2024,,9600.93,6.02,8751.13
24326,58,56,2018,,3729.01,,3405.22
24327,58,56,2019,,3931.56,5.43,3735.13
24328,58,56,2020,,4056.12,3.17,3772.81
24329,58,56,2021,,4251.95,4.83,4023.16
24330,58,56,2022,,4515.47,6.2,4161.64
24331,58,56,2023,,4656.65,3.13,4315.79
24332,58,56,2024,,4869.49,4.57,4670.7
24333,58,57,2018,,18670.11,,17997.68
24334,58,57,2019,,19362.74,3.71,18315.79
24335,58,57,2020,,20393.98,5.33,19765.84
24336,58,57,2021,,21814.89,6.97,20006.15
24337,58,57,2022,,23050.42,5.66,21064.08
24338,58,57,2023,,23928.43,3.81,22252.71
